year,rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
2023,106,Tulane,Amer,20-11,108.7441820382122,94,102.3612133839544,137,0.6672200641274807,106,20,11,12,6,6-Dec,0.5639256652245734,0.3522542351340706,0.6646874062412643,0.5639256652245734,0.3522542351340706,0.6646874062412643,0.7929215299194408,0.9320906006829044,105.34107717344264,102.0419619746336,105.34107717344264,102.0419619746336,110.94114767266495,102.45814245432584,104.81693150282022,101.09799518393582,0.6023910337165457,6,0.078702438,1477,1454,1381.2375,1.0693309441714405,1.0526792097666042,0,0.6666666666666666,-2.056086021,81,30,72.87632102977685
2023,107,Southern Miss,SB,25-8,105.78198897598048,144,99.65091955293624,89,0.6652169305504978,107,25,8,14,4,14-4,0.4515370366088727,0.3318203741267202,0.4987256591967858,0.4515370366088727,0.3318203741267202,0.4987256591967858,0.8588065512154349,0.8828533011942284,104.06334254671314,104.27652574513596,104.06334254671314,104.27652574513596,106.3402155438882,101.63623072785794,111.15784858067656,96.74561832451953,0.8315932694864951,2,0.098683652,1287,1227,1219.65,1.055220760054114,1.006026319,0,0.7777777777777778,-0.754972078,64,18,68.51943137147508
2023,108,Colorado St.,MWC,15-18,110.90710775154032,58,104.57300950132408,187,0.6629093257332158,108,15,18,6,12,12-Jun,0.631771962,0.5048119758993453,0.7101561595879646,0.631771962,0.5048119758993453,0.7101561595879646,0.7538123013286718,0.798897234,107.2189155308031,100.3576631391537,107.2189155308031,100.3576631391537,112.10568388952412,107.82555594731582,107.7173290598463,106.28587739352956,0.5383862155635287,11,-0.041213185,1272,1345,1190.5125,1.0684474123539232,1.1297655421509645,0,0.3333333333333333,-6.71079105,151,271,66.21851676669141
2023,109,Colgate,Pat,26-9,112.46786091577476,41,106.1355357444675,215,0.6607036999032184,109,26,9,17,1,17-1,0.3519521112382003,0.4486505954440604,0.2710926311497467,0.3519521112382003,0.4486505954440604,0.2710926311497467,0.902670988,0.8565577052496278,100.57927738512042,106.3230432303887,100.57927738512042,106.3230432303887,110.30626911533928,104.2449688986491,110.52586490802346,116.35936082167125,0.3562934153134667,2,-0.002731036,1380,1172,1201.7625000000005,1.148313415,0.9752342913013176,0,0.9444444444444444,-3.653706158,103,174,67.45218123327042
2023,110,Washington,P12,16-16,103.90454014481044,174,98.27423829125232,71,0.6549055208348459,110,16,16,8,12,12-Aug,0.6690955207704649,0.5293504561156723,0.7400324526897435,0.6690955207704649,0.5293504561156723,0.7400324526897435,0.7150533360686111,0.8128514352819642,107.56966563789568,98.98024691709604,107.56966563789568,98.98024691709604,103.61553931975598,97.45824073494173,102.74765765682388,96.72980454181096,0.6668731674567979,12,0.045102291,1367,1446,1415.8124999999998,0.96552333,1.021321679247782,0,0.4,-3.784233437,107,83,69.08748368046284
2023,111,UNC Greensboro,SC,20-12,103.0450681831833,195,97.46609994876935,56,0.6547785438402509,111,20,12,14,4,14-4,0.4241016832265836,0.4885469906215269,0.3816120402229023,0.4241016832265836,0.4885469906215269,0.3816120402229023,0.87827987,0.8235690771134215,104.63071324765956,106.62633997441203,104.63071324765956,106.62633997441203,104.62672630566244,95.65447653096004,99.39813092153284,88.84445643334391,0.7842877641245694,2,-0.058218899,1327,1142,1207.4125000000004,1.0990444442143836,0.9458242315695752,0,0.7777777777777778,-6.162897139,141,302,65.75298607354661
2023,112,Akron,MAC,22-11,108.6448592786534,95,103.0330414,153,0.6479176793698704,112,22,11,13,5,13-5,0.433622684,0.4141089354422283,0.4287076234005942,0.433622684,0.4141089354422283,0.4287076234005942,0.8803367655844836,0.8767770011569269,104.19104735934224,105.94799515145138,104.19104735934224,105.94799515145138,109.38670619221998,102.39485442252531,0,0,0,0,-0.007204314,1387,1239,1208.0749999999998,1.148107526436687,1.025598576247336,0,0.7222222222222222,-4.927910153,120,185,65.16983193496901
2023,113,Mississippi,SEC,21-Dec,106.24343706256676,134,100.8326875658774,107,0.6459102625095617,113,12,21,3,15,15-Mar,0.6670312524745481,0.561506775,0.7424256667711447,0.6670312524745481,0.561506775,0.7424256667711447,0.7187956931049283,0.7996001417420451,107.99438964744806,99.79799875,107.99438964744806,99.79799875,106.34918404918784,101.29496805354546,108.3445887029116,100.96313620555333,0.692419512,13,-0.084305868,1205,1304,1211.125,0.9949427185468056,1.0766849004025183,0,0.1666666666666666,-8.475281379,181,339,65.9902829
2023,114,James Madison,SB,22-11,105.37330422792832,152,100.02190545494896,93,0.6455147285174205,114,22,11,12,6,6-Dec,0.4294541604982302,0.3243534495672466,0.482573482,0.4294541604982302,0.3243534495672466,0.482573482,0.8718666868324255,0.8800550528153568,102.69612320654574,104.29376891454126,102.69612320654574,104.29376891454126,102.72272761651053,99.35699734381808,90.29290761576212,91.10078521,0.4744132829549794,2,0.001366412,1306,1233,1267.5625000000002,1.0303239485232485,0.9727330999457618,0,0.6666666666666666,-4.652076455,117,169,70.38138731553607
2023,115,Kennesaw St.,ASun,26-9,105.60515342718418,149,100.34442553247096,98,0.6428221953241678,115,26,9,15,3,15-3,0.4435977051042965,0.446052667,0.4045999588778608,0.4435977051042965,0.446052667,0.4045999588778608,0.8588888308787155,0.8019757730989265,104.75104822755848,104.94788893830832,104.75104822755848,104.94788893830832,107.00354464372606,101.30975178338171,99.54834590234104,93.69417930172436,0.6675188584133523,4,0.092460918,1413,1280,1276.5124999999998,1.1069221805505236,1.0027320531526327,0,0.8333333333333334,-1.426167703,69,22,68.42065707600369
